market;date;type;isin;description;issuer;issue_date;expiration_date;currency;last_price;last_price_date;nominal_price
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005365165;BON DP ITALIA-  3,000 08/2029;DP ITALIA;01/02/2019;01/08/2029;EUR;120,5000;27/09/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005377152;BON DP ITALIA-  3,100 03/2040;DP ITALIA;01/03/2019;01/03/2040;EUR;123,1220;02/09/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005083057;BON DP ITALIA-  3,250 09/2046;DP ITALIA;01/09/2014;01/09/2046;EUR;105,2100;26/06/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005358806;BON DP ITALIA-  3,350 03/2035;DP ITALIA;01/09/2018;01/03/2035;EUR;105,9415;13/06/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005273013;BON DP ITALIA-  3,450 03/2048;DP ITALIA;01/03/2017;01/03/2048;EUR;135,0000;01/10/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005024234;BON DP ITALIA-  3,500 03/2030;DP ITALIA;01/03/2014;01/03/2030;EUR;124,3515;25/10/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0004634132;BON DP ITALIA-  3,750 03/2021;DP ITALIA;01/09/2010;01/03/2021;EUR;105,7575;01/10/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0004966401;BON DP ITALIA-  3,750 05/2021;DP ITALIA;16/10/2013;01/05/2021;EUR;106,3320;01/10/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0004009673;BON DP ITALIA-  3,750 08/2021;DP ITALIA;01/02/2006;01/08/2021;EUR;106,3920;05/06/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005001547;BON DP ITALIA-  3,750 09/2024;DP ITALIA;01/03/2014;01/09/2024;EUR;111,6815;21/06/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005363111;BON DP ITALIA-  3,850 09/2049;DP ITALIA;01/09/2018;01/09/2049;EUR;145,0100;24/09/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0003934657;BON DP ITALIA-  4,000 02/2037;DP ITALIA;01/08/2005;01/02/2037;EUR;131,7327;27/08/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0004594930;BON DP ITALIA-  4,000 09/2020;DP ITALIA;01/03/2010;01/09/2020;EUR;103,7840;09/10/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0004536949;BON DP ITALIA-  4,250 03/2020;DP ITALIA;01/09/2009;01/03/2020;EUR;103,2490;21/05/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;XS0247541971;BON DP ITALIA-  4,425 03/2036;DP ITALIA;28/03/2006;28/03/2036;EUR;;;100.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;XS0595269365;BON DP ITALIA-  4,450 08/2020;DP ITALIA;24/02/2011;24/08/2020;EUR;;;500.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;XS0572691979;BON DP ITALIA-  4,450 12/2021;DP ITALIA;23/12/2010;23/12/2021;EUR;;;500.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0003644769;BON DP ITALIA-  4,500 02/2020;DP ITALIA;01/02/2004;01/02/2020;EUR;102,8700;12/06/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0004953417;BON DP ITALIA-  4,500 03/2024;DP ITALIA;01/08/2013;01/03/2024;EUR;107,2300;08/10/2018;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0004644735;BON DP ITALIA-  4,500 03/2026;DP ITALIA;01/09/2010;01/03/2026;EUR;115,2500;04/04/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0004898034;BON DP ITALIA-  4,500 05/2023;DP ITALIA;01/03/2013;01/05/2023;EUR;114,4140;23/08/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;XS0936805612;BON DP ITALIA-  4,750 05/2063;DP ITALIA;28/05/2013;28/05/2063;EUR;;;100.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0004356843;BON DP ITALIA-  4,750 08/2023;DP ITALIA;01/02/2008;01/08/2023;EUR;117,6585;19/09/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0004695075;BON DP ITALIA-  4,750 09/2021;DP ITALIA;01/03/2011;01/09/2021;EUR;109,0000;29/08/2018;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0004889033;BON DP ITALIA-  4,750 09/2028;DP ITALIA;22/01/2013;01/09/2028;EUR;132,0900;07/11/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0004923998;BON DP ITALIA-  4,750 09/2044;DP ITALIA;01/03/2013;01/09/2044;EUR;138,9800;22/07/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;XS0515753183;BON DP ITALIA-  4,850 06/2060;DP ITALIA;11/06/2010;11/06/2060;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0004759673;BON DP ITALIA-  5,000 03/2022;DP ITALIA;01/09/2011;01/03/2022;EUR;111,3515;03/05/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0004513641;BON DP ITALIA-  5,000 03/2025;DP ITALIA;01/03/2009;01/03/2025;EUR;125,0600;07/10/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0003535157;BON DP ITALIA-  5,000 08/2034;DP ITALIA;01/08/2003;01/08/2034;EUR;130,5848;26/06/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0004286966;BON DP ITALIA-  5,000 08/2039;DP ITALIA;01/08/2007;01/08/2039;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0004532559;BON DP ITALIA-  5,000 09/2040;DP ITALIA;01/09/2009;01/09/2040;EUR;143,6500;06/08/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;XS0970703772;BON DP ITALIA-  5,050 09/2053;DP ITALIA;11/09/2013;11/09/2053;EUR;;;100.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0003621460;BON DP ITALIA-  5,125 07/2024;DP ITALIA;06/02/2004;31/07/2024;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0003685093;BON DP ITALIA-  5,200 07/2034;DP ITALIA;06/07/2004;31/07/2034;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0001278511;BON DP ITALIA-  5,250 11/2029;DP ITALIA;01/11/1998;01/11/2029;EUR;133,7500;23/07/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0004801541;BON DP ITALIA-  5,500 09/2022;DP ITALIA;01/03/2012;01/09/2022;EUR;114,2700;06/05/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0004848831;BON DP ITALIA-  5,500 11/2022;DP ITALIA;01/05/2012;01/11/2022;EUR;114,1400;21/02/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0003256820;BON DP ITALIA-  5,750 02/2033;DP ITALIA;01/02/2002;01/02/2033;EUR;130,8923;29/01/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0001444378;BON DP ITALIA-  6,000 05/2031;DP ITALIA;01/11/1999;01/05/2031;EUR;128,9500;13/12/2018;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0001174611;BON DP ITALIA-  6,500 11/2027;DP ITALIA;01/11/1997;01/11/2027;EUR;145,7820;30/08/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0001086567;BON DP ITALIA-  7,250 11/2026;DP ITALIA;01/11/1996;01/11/2026;EUR;141,2765;22/07/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0000366721;BON DP ITALIA-  8,500 12/2023;DP ITALIA;22/12/1993;22/12/2023;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0000366655;BON DP ITALIA-  9,000 11/2023;DP ITALIA;01/11/1993;01/11/2023;EUR;134,8589;07/08/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;XS1022037805;BON DP ITALIA-  VBLE 01/2044;DP ITALIA;24/01/2014;24/01/2044;EUR;;;500.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005218968;BON DP ITALIA-  VBLE 02/2024;DP ITALIA;15/08/2016;15/02/2024;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;XS1192711189;BON DP ITALIA-  VBLE 02/2043;DP ITALIA;18/02/2015;18/02/2043;EUR;;;500.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;XS0244425194;BON DP ITALIA-  VBLE 03/2021;DP ITALIA;17/03/2006;17/03/2021;EUR;;;1.000.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;XS0247594079;BON DP ITALIA-  VBLE 03/2026;DP ITALIA;30/03/2006;29/03/2026;EUR;;;1.000.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005012783;BON DP ITALIA-  VBLE 04/2020;DP ITALIA;23/04/2014;23/04/2020;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005105843;BON DP ITALIA-  VBLE 04/2023;DP ITALIA;20/04/2015;20/04/2023;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005174906;BON DP ITALIA-  VBLE 04/2024;DP ITALIA;11/04/2016;11/04/2024;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005311508;BON DP ITALIA-  VBLE 04/2025;DP ITALIA;15/10/2017;15/04/2025;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005188120;BON DP ITALIA-  VBLE 05/2022;DP ITALIA;15/05/2016;15/05/2022;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005253676;BON DP ITALIA-  VBLE 05/2023;DP ITALIA;22/05/2017;22/05/2023;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005329344;BON DP ITALIA-  VBLE 05/2023;DP ITALIA;28/03/2018;15/05/2023;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;XS0253994809;BON DP ITALIA-  VBLE 05/2026;DP ITALIA;11/05/2006;11/05/2026;EUR;;;500.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005246134;BON DP ITALIA-  VBLE 05/2028;DP ITALIA;15/11/2016;15/05/2028;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;XS0218274107;BON DP ITALIA-  VBLE 05/2035;DP ITALIA;31/05/2005;31/05/2035;EUR;;;100.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;XS1405801041;BON DP ITALIA-  VBLE 05/2046;DP ITALIA;04/05/2016;04/05/2046;EUR;;;500.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;XS0222189564;BON DP ITALIA-  VBLE 06/2020;DP ITALIA;15/06/2005;15/06/2020;EUR;;;10.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;XS0220252521;BON DP ITALIA-  VBLE 06/2020;DP ITALIA;08/06/2005;08/06/2020;EUR;;;200.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;XS0222737529;BON DP ITALIA-  VBLE 06/2021;DP ITALIA;28/06/2005;28/06/2021;EUR;;;250.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005104473;BON DP ITALIA-  VBLE 06/2022;DP ITALIA;15/12/2014;15/06/2022;EUR;97,1900;20/02/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;XS0098449456;BON DP ITALIA-  VBLE 06/2029;DP ITALIA;28/06/1999;28/06/2029;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005185456;BON DP ITALIA-  VBLE 07/2023;DP ITALIA;15/01/2016;15/07/2023;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;XS0740661516;BON DP ITALIA-  VBLE 07/2042;DP ITALIA;25/07/2011;25/07/2042;EUR;;;500.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0004604671;BON DP ITALIA-  VBLE 09/2021;DP ITALIA;15/03/2010;15/09/2021;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0004243512;BON DP ITALIA-  VBLE 09/2023;DP ITALIA;15/03/2007;15/09/2023;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005004426;BON DP ITALIA-  VBLE 09/2024;DP ITALIA;15/03/2014;15/09/2024;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005331878;BON DP ITALIA-  VBLE 09/2025;DP ITALIA;15/03/2018;15/09/2025;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0004735152;BON DP ITALIA-  VBLE 09/2026;DP ITALIA;15/03/2011;15/09/2026;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;XS1121804279;BON DP ITALIA-  VBLE 09/2028;DP ITALIA;15/10/2014;15/09/2028;EUR;;;500.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005138828;BON DP ITALIA-  VBLE 09/2032;DP ITALIA;15/09/2015;15/09/2032;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0003745541;BON DP ITALIA-  VBLE 09/2035;DP ITALIA;15/09/2004;15/09/2035;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0004545890;BON DP ITALIA-  VBLE 09/2041;DP ITALIA;15/09/2009;15/09/2041;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;XS0280146357;BON DP ITALIA-  VBLE 09/2057;DP ITALIA;15/09/2006;15/09/2057;EUR;;;500.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;XS0342993747;BON DP ITALIA-  VBLE 09/2058;DP ITALIA;15/09/2007;15/09/2058;EUR;;;1.000.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;XS0293217799;BON DP ITALIA-  VBLE 09/2062;DP ITALIA;30/03/2007;15/09/2062;EUR;;;1.000.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005058919;BON DP ITALIA-  VBLE 10/2020;DP ITALIA;27/10/2014;27/10/2020;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005252520;BON DP ITALIA-  VBLE 10/2024;DP ITALIA;15/04/2017;15/10/2024;EUR;92,0200;22/11/2018;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005217770;BON DP ITALIA-  VBLE 10/2024;DP ITALIA;24/10/2016;24/10/2024;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005312142;BON DP ITALIA-  VBLE 11/2023;DP ITALIA;20/11/2017;20/11/2023;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005056541;BON DP ITALIA-  VBLE 12/2020;DP ITALIA;15/06/2014;15/12/2020;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;IT0005137614;BON DP ITALIA-  VBLE 12/2022;DP ITALIA;15/06/2015;15/12/2022;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;PTOTEXOE0024;BON DP PORTUGAL-  1,950 06/2029;DP PORTUGAL;16/01/2019;15/06/2029;EUR;116,4000;30/10/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;PTOTEVOE0018;BON DP PORTUGAL-  2,125 10/2028;DP PORTUGAL;17/01/2018;17/10/2028;EUR;118,8500;25/09/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;PTOTESOE0013;BON DP PORTUGAL-  2,200 10/2022;DP PORTUGAL;09/09/2015;17/10/2022;EUR;107,6750;07/11/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;PTOTEWOE0017;BON DP PORTUGAL-  2,250 04/2034;DP PORTUGAL;18/04/2018;18/04/2034;EUR;122,1700;12/09/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;PTOTETOE0012;BON DP PORTUGAL-  2,875 07/2026;DP PORTUGAL;21/01/2016;21/07/2026;EUR;119,8866;15/10/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;PTOTEKOE0011;BON DP PORTUGAL-  2,875 10/2025;DP PORTUGAL;20/01/2015;15/10/2025;EUR;117,4400;06/11/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;PTIGCAOM0018;BON DP PORTUGAL-  3,300 02/2026;DP PORTUGAL;25/02/2016;25/02/2026;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;PTOTEYOE0007;BON DP PORTUGAL-  3,850 04/2021;DP PORTUGAL;23/02/2005;15/04/2021;EUR;106,9050;02/10/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;PTOTEROE0014;BON DP PORTUGAL-  3,875 02/2030;DP PORTUGAL;10/09/2014;15/02/2030;EUR;136,3595;04/11/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;PTOTEBOE0020;BON DP PORTUGAL-  4,100 02/2045;DP PORTUGAL;20/01/2015;15/02/2045;EUR;166,2000;02/10/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;PTOTE5OE0007;BON DP PORTUGAL-  4,100 04/2037;DP PORTUGAL;22/03/2006;15/04/2037;EUR;125,0000;30/01/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;PTOTEUOE0019;BON DP PORTUGAL-  4,125 04/2027;DP PORTUGAL;18/01/2017;14/04/2027;EUR;130,0000;28/06/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;PTOTECOE0029;BON DP PORTUGAL-  4,800 06/2020;DP PORTUGAL;17/02/2010;15/06/2020;EUR;103,6635;08/10/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;PTOTEAOE0021;BON DP PORTUGAL-  4,950 10/2023;DP PORTUGAL;10/06/2008;25/10/2023;EUR;120,4800;08/11/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;PTOTEQOE0015;BON DP PORTUGAL-  5,650 02/2024;DP PORTUGAL;14/05/2013;15/02/2024;EUR;125,0930;06/11/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;XS0566355052;BON DP PORTUGAL-  VBLE 01/2021;DP PORTUGAL;05/01/2011;05/01/2021;EUR;;;50.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;XS0578709585;BON DP PORTUGAL-  VBLE 01/2021;DP PORTUGAL;14/01/2011;14/01/2021;EUR;;;50.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;PTOTVJOE0005;BON DP PORTUGAL-  VBLE 04/2022;DP PORTUGAL;12/04/2017;12/04/2022;EUR;104,8600;23/10/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;PTOTVGOE0008;BON DP PORTUGAL-  VBLE 05/2021;DP PORTUGAL;19/05/2016;19/05/2021;EUR;104,5900;28/05/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;PTOTVMOE0000;BON DP PORTUGAL-  VBLE 07/2025;DP PORTUGAL;23/07/2018;23/07/2025;EUR;104,3800;28/05/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;PTOTVHOE0007;BON DP PORTUGAL-  VBLE 08/2021;DP PORTUGAL;12/08/2016;12/08/2021;EUR;104,5000;07/06/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;PTOTVKOE0002;BON DP PORTUGAL-  VBLE 08/2022;DP PORTUGAL;02/08/2017;02/08/2022;EUR;104,6350;23/10/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;PTOTVIOE0006;BON DP PORTUGAL-  VBLE 11/2021;DP PORTUGAL;30/11/2016;30/11/2021;EUR;104,5800;19/09/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;PTOTVLOE0001;BON DP PORTUGAL-  VBLE 12/2022;DP PORTUGAL;05/12/2017;05/12/2022;EUR;103,8000;24/09/2019;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;EU000A1Z99G8;BON ESMTB-  0,000 01/2022;ESMTB;16/10/2018;17/01/2022;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;BONO DEL TESORO;EU000A1Z99F0;BON ESMTB-  0,750 09/2028;ESMTB;05/09/2018;05/09/2028;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;DE0001137826;LET DP ALEMANIA DESC 08/04/2020;DP ALEMANIA;16/10/2019;08/04/2020;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;DE0001137800;LET DP ALEMANIA DESC 11/12/2019;DP ALEMANIA;19/06/2019;11/12/2019;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;DE0001137818;LET DP ALEMANIA DESC 12/02/2020;DP ALEMANIA;14/08/2019;12/02/2020;EUR;-0,7520;10/09/2019;1.000,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;BE0312769418;LET DP BELGICA DESC 12/03/2020;DP BELGICA;14/03/2019;12/03/2020;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;BE0312770424;LET DP BELGICA DESC 14/05/2020;DP BELGICA;16/05/2019;14/05/2020;EUR;;;1.000,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;BE0312768402;LET DP BELGICA DESC 16/01/2020;DP BELGICA;17/01/2019;16/01/2020;EUR;-0,5277;01/02/2019;1.000,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;FR0125375099;LET DP FRANCIA DESC 02/01/2020;DP FRANCIA;04/01/2019;02/01/2020;EUR;;;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;FR0125218273;LET DP FRANCIA DESC 04/12/2019;DP FRANCIA;25/09/2019;04/12/2019;EUR;;;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;FR0125848517;LET DP FRANCIA DESC 05/02/2020;DP FRANCIA;06/11/2019;05/02/2020;EUR;;;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;FR0125848467;LET DP FRANCIA DESC 07/10/2020;DP FRANCIA;16/10/2019;07/10/2020;EUR;;;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;FR0125848491;LET DP FRANCIA DESC 08/01/2020;DP FRANCIA;09/10/2019;08/01/2020;EUR;;;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;FR0125848558;LET DP FRANCIA DESC 08/04/2020;DP FRANCIA;30/10/2019;08/04/2020;EUR;;;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;FR0125692477;LET DP FRANCIA DESC 09/09/2020;DP FRANCIA;18/09/2019;09/09/2020;EUR;;;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;FR0125692444;LET DP FRANCIA DESC 11/03/2020;DP FRANCIA;02/10/2019;11/03/2020;EUR;;;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;FR0125692402;LET DP FRANCIA DESC 11/12/2019;DP FRANCIA;11/09/2019;11/12/2019;EUR;;;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;FR0125692436;LET DP FRANCIA DESC 12/02/2020;DP FRANCIA;04/09/2019;12/02/2020;EUR;;;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;FR0125692469;LET DP FRANCIA DESC 12/08/2020;DP FRANCIA;21/08/2019;12/08/2020;EUR;;;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;FR0125692386;LET DP FRANCIA DESC 14/11/2019;DP FRANCIA;14/08/2019;14/11/2019;EUR;;;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;FR0125692428;LET DP FRANCIA DESC 15/01/2020;DP FRANCIA;07/08/2019;15/01/2020;EUR;-0,7090;02/09/2019;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;FR0125692451;LET DP FRANCIA DESC 15/07/2020;DP FRANCIA;24/07/2019;15/07/2020;EUR;;;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;FR0125533143;LET DP FRANCIA DESC 17/06/2020;DP FRANCIA;26/06/2019;17/06/2020;EUR;;;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;FR0125692410;LET DP FRANCIA DESC 18/12/2019;DP FRANCIA;10/07/2019;18/12/2019;EUR;-0,5850;22/07/2019;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;FR0125533135;LET DP FRANCIA DESC 20/05/2020;DP FRANCIA;29/05/2019;20/05/2020;EUR;-0,6550;05/07/2019;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;FR0125533101;LET DP FRANCIA DESC 20/11/2019;DP FRANCIA;13/06/2019;20/11/2019;EUR;-0,6595;27/08/2019;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;FR0125848509;LET DP FRANCIA DESC 22/01/2020;DP FRANCIA;23/10/2019;22/01/2020;EUR;;;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;FR0125533127;LET DP FRANCIA DESC 22/04/2020;DP FRANCIA;02/05/2019;22/04/2020;EUR;-0,5670;08/05/2019;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;FR0125533119;LET DP FRANCIA DESC 25/03/2020;DP FRANCIA;03/04/2019;25/03/2020;EUR;;;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;FR0125375115;LET DP FRANCIA DESC 26/02/2020;DP FRANCIA;06/03/2019;26/02/2020;EUR;;;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;FR0125692394;LET DP FRANCIA DESC 27/11/2019;DP FRANCIA;28/08/2019;27/11/2019;EUR;;;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;FR0125375107;LET DP FRANCIA DESC 29/01/2020;DP FRANCIA;06/02/2019;29/01/2020;EUR;;;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;NL0013908767;LET DP HOLANDA DESC 28/02/2020;DP HOLANDA;04/09/2019;28/02/2020;EUR;;;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;NL0014040347;LET DP HOLANDA DESC 30/04/2020;DP HOLANDA;06/11/2019;30/04/2020;EUR;;;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;NL0013688955;LET DP HOLANDA DESC 31/01/2020;DP HOLANDA;03/07/2019;31/01/2020;EUR;;;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;NL0013995335;LET DP HOLANDA DESC 31/03/2020;DP HOLANDA;09/10/2019;31/03/2020;EUR;;;1,00
SDE;08/11/2019 17:30:00;LETRA DEL TESORO;IE00BFZRQ465;LET DP IRLANDA DESC 16/12/2019;DP IRLANDA;17/12/2018;16/12/2019;EUR;;;1,00
